H [A/m];B [T]
-5.58588416;-0.00596585
-4.83566771;-0.00602187
-4.08545127;-0.0060779
-3.33523483;-0.00613392
-3.33523483;-0.00618995
-2.58500302;-0.00624597
-2.58500302;-0.006302
-1.83478657;-0.00635803
-1.83478657;-0.00641405
-1.08457013;-0.003364
-1.08457013;-0.0065261
-0.33435369;-0.00347605
-0.33435369;-0.00353208
0.41586276;-0.0035881
0.41586276;-0.00364413
1.1660792;-0.00370015
1.1660792;-0.00375618
1.1660792;-0.00381221
1.91629564;-0.00386823
1.91629564;-0.00392426
2.66651209;-0.00398028
2.66651209;-9.3023E-4
2.66651209;-0.00409233
2.66651209;-0.00414836
3.4167439;-0.00420439
4.16695573;-0.00426041
4.16695573;-0.00431644
4.16695573;-0.00437246
4.16695573;-0.00442849
4.16695573;-0.00448451
4.91717525;-0.00454054
4.91717525;-0.00149049
4.91717525;-0.00465259
6.41761121;-0.00160254
6.41761121;-0.00165857
6.41761121;-0.00482067
6.41761121;-0.00177062
6.41761121;-0.00182664
7.16783072;-0.00188267
6.41761121;-0.00193869
7.16783072;-0.00199472
7.16783072;-0.00205074
7.16783072;-0.00210677
7.16783072;-0.0021628
7.16783072;-0.00221882
7.16783072;-0.00227485
7.16783072;-0.00233087
7.91804256;-0.0023869
7.91804256;6.5997E-4
