H [A/m],B [T]
67.72046689,-0.65052758
71.32159185,-0.64738291
74.32227323,-0.64423507
77.92339819,-0.64108723
80.92438686,-0.63483649
85.12564809,-0.63169183
88.12632948,-0.62854399
91.72745443,-0.62229325
95.32857939,-0.61914858
98.92939705,-0.61289467
102.530522,-0.60664393
106.7317832,-0.60039319
110.9330445,-0.59414245
115.1343057,-0.58789171
118.7354307,-0.58164098
123.5368282,-0.57539024
127.1376458,-0.56603342
131.9390433,-0.55667661
136.1403046,-0.55042587
140.9417021,-0.54106906
145.7430996,-0.52860935
151.7447696,-0.51925571
155.9460309,-0.5098989
161.3475647,-0.50054209
166.1489622,-0.49118527
171.5508032,-0.47872556
176.3522008,-0.46626585
182.3538708,-0.45070007
187.7554046,-0.43824036
193.7570747,-0.41957168
198.5584722,-0.40400589
204.5601422,-0.38844011
209.9619833,-0.36666535
216.5637896,-0.3448906
223.165596,-0.32001294
229.7677096,-0.29513211
236.369516,-0.26404358
243.5717659,-0.23295505
250.1735722,-0.19565691
257.9759584,-0.15525428
264.5777647,-0.11485166
272.3801509,-0.07134423
279.5820935,-0.02473219
284.0404462,0
